번호,가게명,가게주소,가게시작시간,가게종료시간,가게전화번호,메인이미지URL,서브이미지1URL,서브이미지2URL,서브이미지3URL
392,위드위드,서울 강북구 인수봉로 235 1층 (우)01021,09:00,22:00,"",//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F56731efdf4f5a03ceff1e677db5fc3012be6cb4e%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Feea12f6f31de3a24f911b118b9a8e60258b84f45%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa8fa213049c53fd7039397f1573bf5805f3c0e90%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fca5c1cc3eaf06e3178f7329f1bde8db3c3a2602d%3Foriginal
393,미국의 실수 커피&크로플,서울 강북구 노해로17길 21 1층 3호 (우)01076,"","","",//img1.kakaocdn.net/cthumb/local/C640x320.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF97A076228724C1C98934ACB0E2F376C,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
394,주연다방,서울 강북구 도봉로67길 13 (우)01118,"","",02-980-0911,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
395,블리과자점,서울 강북구 삼양로73가길 3 1층 (우)01103,10:00,21:30,02-988-6272,//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F31CC40BF5B244D8E8E6955F6B6696300,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1A64D59815B3495BADC5B105B50CB20D,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F026B40E3ED044587AC45A94A7766AA73,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5E0C43E0C898424F8D1D55D4BE17EE2F
396,커피베이 미아유병원점,서울 강북구 도봉로 77 (우)01205,"","",070-8801-2170,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
397,아트카페 미야,서울 강북구 한천로105길 7 번동주공1단지종합상가 1층 110호 (우)01230,12:00,19:00,070-7766-0777,//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBA0FF5E07B5D4CA5A53B57CD39C5CD67,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3F5B715E4ABA459CB5EF40CF8F307BBE,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F435B36DC38F440FB9556CBA7A6CB552C,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4B796F49F2304818915986FCBCADC5E9
398,도란도란솔마루카페,서울 강북구 삼양로41길 15-3 (우)01189,"","","",file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
399,스트렝스,서울 강북구 수유로8길 17 (우)01112,"","","",//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDAyMDFfMjc4%2FMDAxNzA2NzYyMDkyNDI5.Ws9yNiZ-MpVwMaj0SgAAZrb3ShbZe45QnvulrvoN3YIg.ei8juFo4qdeiXeTXuGkbJ6sbbUOGw_XKfNj-MAfjgeEg.JPEG.44443334444%2FScreenshot%25EF%25BC%25BF20240201%25EF%25BC%25BF132257%25EF%25BC%25BFNAVER.jpg%3Ftype%3Dw773,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDAyMDFfODIg%2FMDAxNzA2NzYyMDkwODAy.y52rCYfjse-dGsaneQxPKRRPJdhV3jsa7jsJb4EkPB0g.0Z2tr0ZaI8le7EzDrBh901HEBuY8d6yRUCyUw4BVGT8g.JPEG.44443334444%2F20240201%25EF%25BC%25BF131053.jpg%3Ftype%3Dw773,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDAyMDFfNCAg%2FMDAxNzA2NzYyMDkyMjk0.-voU59N53_DEGBoWZOWz6I7FncrVzLICRzbEx_ZmGWog.07oq30bHD4RxLPv2uSdtpPAHFUxxkhmjBG37XI1k0SAg.JPEG.44443334444%2F20240201%25EF%25BC%25BF131041.jpg%3Ftype%3Dw386,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDAyMDFfODcg%2FMDAxNzA2NzYyMDkwMDM2.nnF48TXDcwcNszuQQunCGDJ4-zd9XZ7r4KDciBRrNFQg.VGHzr9ECqX0fFORBRVUGCYbe252MHHTEdBsC7uV2frkg.JPEG.44443334444%2F20240201%25EF%25BC%25BF130706.jpg%3Ftype%3Dw386
400,카페렌토,서울 강북구 삼양로19길 25 삼성래미안트리베라1차아파트 상가 108동 3호 (우)01200,08:30,22:30,010-2795-8867,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
401,커피파는냥반,서울 강북구 도봉로18길 18 1층 (우)01165,"","",010-5733-6498,//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDAxMTNfNDAg%2FMDAxNzA1MDcxOTU0MTk2.eXW6taDp8L1hiFZGjlHgiKHFSvxBeGyCxtllMIR2K6Ig.68GV2OwFM5-MS3AJij4Cx34vS0iLMYVkn-QLOQSQfQwg.PNG.kwansoo13%2F%25EC%25A0%259C%25EB%25AA%25A9%25EC%259D%2584-%25EC%259E%2585%25EB%25A0%25A5%25ED%2595%25B4%25EC%25A3%25BC%25EC%2584%25B8%25EC%259A%2594_-001_(1,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDAxMTJfMTY2%2FMDAxNzA1MDY5NDQ2OTY1.TzPHHuWIgeBVarER_QUsA2cw6lLJD-06DSm7cWolqNEg.cR3MGt1fRDnhc39aqlAbf5ZORj_eHZZzcb8rkSLGPVYg.JPEG.kwansoo13%2F1705069233736.jpg%3Ftype%3Dw773,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDAxMTJfMjk4%2FMDAxNzA1MDY5NTcxNzI2.OOe5ua5dGiZnaGziCHYkZXXGpoidvMLWR_m-ZGoc1_Yg.q_FT8qXWsU7gfBsPCNAjjR5oJ905ObovbDfCYoEs2ysg.JPEG.kwansoo13%2FSE-c5872741-c209-456a-85ab-95b686db8725.jpg%3Ftype%3Dw773,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDAxMTJfMjc3%2FMDAxNzA1MDY4NzM2NTE0.9w3S0DXyzQjKRbpaNawc9pAcAS7xlxC7Ghq6OI3kntUg.rScySZFK4RQjTGKMsJpwxDP9pul2jy9R_xQomB5dfAUg.JPEG.kwansoo13%2F1705063797942.jpg%3Ftype%3Dw386
402,베어베이크,서울 강북구 한천로 1180 1층 (우)01044,"","","",//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9B3357315ACB4AB1AD95ED7068D65BB2,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc0f62f4e6e379f94ef7d2b18d2581441c7a24651%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDEwMDVfMjE3%2FMDAxNzI4MTI5MzU3MTMw.WEcs-6YWxyetaeOsdBcXJEmyDMxn81bjqDCQpAOT_zIg.XV7diYGZqU6A54ih_lYjLWoB0iPrAT6BAt6c6iP8j4Mg.JPEG%2FIMG_2449.JPG%3Ftype%3Dw773,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDEwMDVfMjAg%2FMDAxNzI4MTA0Mjk2ODg3.rrL7K43VaeXNlxNQlqQk_to_s339eg_5J9y7u8bTOQ4g.swHBRL_RQOZrXuCxfx4H5GWVw7G2Rlnj-qSuW2rQQNIg.JPEG%2FIMG_2633.JPG%3Ftype%3Dw773
403,더새봄,서울 강북구 인수봉로78길 19 1층 (우)01031,"","","",file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
404,나우커피 번동점,서울 강북구 오현로31길 129 (우)01144,"","","",//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F35472687678C4A6D82247960C0A62515,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2674DC6790B7420CBB6CB86F1FA391C2,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE27AB73D56B6438484F87385780DF705,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB3A5BEE2EA2E40D2BB5801767E44C8F7
405,규리네 과일가게 강북점,서울 강북구 오패산로 158 1층 3호 (우)01233,14:00,03:30,010-2874-1398,//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F73353F2A257441759D7C32A6C892D540,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDBE1540949C842E9AB90122158C29AD3,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F911AC530F1634DF2A1A9EF8BB39CEAB5,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3FC4C16348CE4266A2073536FAF92150
406,품안에도그,서울 강북구 수유로 63 (우)01080,"","","",//img1.kakaocdn.net/cthumb/local/C640x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F02062A0379CCDC3F0A,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
407,북한산,서울 강북구 4.19로 37 (우)01014,"","",02-999-6336,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
408,마이컵오브티,서울 강북구 덕릉로 26-12 (우)01098,"","","",//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F39D1057082594C549E8D7AD11F0E4924,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB3CC478F469F49CE97DEB835C21061F1,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFC31AA5669EC4627A811857FE4431BCA,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F537EE7539CDD4FA8AF4F63B3EEA594CF
409,어서와디저트,서울 강북구 인수봉로55가길 1 1층 102호 (우)01024,"",09:50,010-2712-7580,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,//img1.kakaocdn.net/cthumb/local/C320x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F779A77A5F0D044C59D775C2BFE36A9B4,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC7EA71B3F3F64CF893E195FDDE143372,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF9F4478501304BF891DD30251C4A0F5A
410,코끼리콩물,서울 강북구 한천로 1017 (우)01064,"","",02-907-8090,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
411,커피에반하다 미아사거리점 스마트카페,서울 강북구 도봉로8길 8 1층 (우)01220,"","",070-4493-7699,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
412,당신의당을채워드립니다,서울 강북구 한천로124길 9 1층 (우)01059,"",08:00,010-5732-5750,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
413,카페마타리,서울 강북구 오패산로 405-1 1층 (우)01065,"",10:30,"",//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F184AA5494F4DCA5732,//img1.kakaocdn.net/cthumb/local/C320x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F194CD0494F4DCA5D2E,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F164E89494F4DCA522A,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F0dab16c26a0a18b6ac1c8f34a57124684f8fc75d%3Foriginal
414,커피베이 솔샘역점,서울 강북구 솔샘로 203 1층 (우)01187,"",10:00,02-987-1157,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
415,놀아줄개,서울 강북구 솔샘로 203 (우)01187,"","","",file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
416,지유명차 미아점,서울 강북구 솔매로49길 8 2층 (우)01133,"",11:00,"",//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1510776592,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1923023263,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1208763265,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_814677595
417,메가후르츠 미아점,서울 강북구 오패산로 202 꿈의숲한신더휴 상가동 제지3층 B309호 (우)01156,"",10:00,02-981-9552,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
418,자모크커피 수유점,서울 강북구 노해로 23 (우)01080,"","",02-997-0770,//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFB85A8C71A234C869C916E03D77093B2,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA1MjdfMTIg%2FMDAxNjUzNjMyOTc0MTk4.74Cdf4JEs7iE8xrgNbkY3JpKdAqtqLxqoMgBYHoRqeog.FhBnfnRSf61ZXEd_dPRzIii5kPDHWOZmPcIFR9GeIg0g.JPEG.jisuning92%2FIMG_2218.jpg%3Ftype%3Dw966,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA1MjdfNTEg%2FMDAxNjUzNjMyOTc0NDIx.u3DmBj3R0EZbg6EqebMFl7Kzcw7tkEDK8a_0G4QKiCMg.peuWF1PyNek3AcedBCkPHSpoX_2vJ39yatjxBn1tjhUg.JPEG.jisuning92%2FIMG_2215.jpg%3Ftype%3Dw966,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDA5MDdfMjg4%2FMDAxNzI1NjQ2OTU2NTc1.cqqB5wrsBRacd4oY5CFVvrLbBrq6o50WQrGz4Nn3k8Mg.Rij3s0pgvI9lUVDsb90ctU3yhnjJmKnazZN3FZ0FtQ4g.JPEG%2F20240904%25EF%25BC%25BF194126.jpg%3Ftype%3Dw386
419,카페원,서울 강북구 한천로170길 7 1층 (우)01044,"",11:00,010-3700-1671,//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF614C3E902DC403388574DD9176F20C5,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd2f81c237baac7f741397d0645731b380c13124a%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA0MjBfMjA2%2FMDAxNjUwNDMwMjEyOTMx.3fUuUSkWmxULvcsG3WOlQl43aO2r1uhCHghnUVXzQJkg.MPvTTcc0i9CU4UGrr7jfWD1b4zuHK1KFEvHjBzfDr3og.JPEG.tjsrb8888%2FKakaoTalk_20220420_134603988_06.jpg%3Ftype%3Dw773,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA0MjBfMjEz%2FMDAxNjUwNDMwMjEyNDA2.nVkiPmcTJ6xVOv4n9bWFhTBqFjIx52Cx7FLyyjegMEkg.sjuGCSQ5wyeiiLh1P6BpmumXotw4Y9KUCPjxKH6iA7Mg.JPEG.tjsrb8888%2FKakaoTalk_20220420_134603988_02.jpg%3Ftype%3Dw773
420,인정커피,서울 강북구 도봉로 52 (우)01215,10:00,22:30,02-6312-6026,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
421,노란코끼리 수유사거리점,서울 강북구 도봉로 285 1층 (우)01113,"","",02-907-8090,//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7201312e9342a3880420db9fd7a9d47cabdbac28%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzA5MjhfMzgg%2FMDAxNjk1OTAzOTYyOTc5.CiN60OD2gAS_sJ10anpF6lulL7_jmpRsOB1CmiQiL0og.IwSFEhMwX0D9pyDheNA8b3XbzvDaZHR_rP4QIwPXmqIg.JPEG.eunsoki%2F1695903924481.jpg%3Ftype%3Dw773,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzA5MjhfMjU2%2FMDAxNjk1OTAzOTYxMzcz.-PEwhgqDU0njaQBawT0cBWnYgG4zMJJ1Fwj8XNCMWrkg.cc0vEXsu1azel-I0LBXAT1P9hgIfoypb-SL5puwdDIog.JPEG.eunsoki%2F1695903826803.jpg%3Ftype%3Dw773,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzA5MjhfMTk0%2FMDAxNjk1OTAzOTYyNjgx.MS3at4yxJwUH2iBfg0D7q-PZ81tuK8KbSRzEDJk2gqwg.One_pLcgw5CxN5oSraf0TTVGqTEs11TBDH75oBWBse4g.JPEG.eunsoki%2F1695903848611.jpg%3Ftype%3Dw773
422,옐로우,서울 강북구 화계사길 50 1층 (우)01025,"",10:00,"",//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE376D589BEEA461AB7AD7FC6DACCB5C0,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F36da4c8cdb81e10523769d5807992cd8f4392475%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F32ad6521b60052c98cccfc4c6f93b5a6a4e73043%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD137125C4D34428F8DF3A1CC60B22C18
423,카페보니또 서울번동점,서울 강북구 오현로 195 (우)01143,"","",02-984-1008,//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzA4MjBfMTMx%2FMDAxNjkyNTEzODE1MDIy.U_e49Yzp-a8ceUgtYA2XxAfikqa4xHQTx5ygam9gflgg.3owNwo3iKuERfTN0qO6wOFCKkxkMg4c5Mra0GR1xTb8g.JPEG.sw7619%2FKakaoTalk_20230820_154049447_05.jpg%3Ftype%3Dw466,//img1.kakaocdn.net/cthumb/local/C320x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzA4MjBfNDcg%2FMDAxNjkyNTEzODE1MDI1.j6ejSbn6ETMqWhCW_tfMLP8vkEQt2IJ6Scx1RRBN4Qcg.K0IrUq5m6m5XRen7h5UImOHbIDqE97NBctVBX_0Rxeog.JPEG.sw7619%2FKakaoTalk_20230820_154049447_04.jpg%3Ftype%3Dw466,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzA4MjBfMjkz%2FMDAxNjkyNTEzODE1MDI1.86fYK94zuo7bCGRl1NDADRXlAmO-7x_wNBbS9xk-ijUg.mrehqYL2r64kOxZKZj5rZ0wZWBX1mKIoyWUhi9sf578g.JPEG.sw7619%2FKakaoTalk_20230820_154049447_03.jpg%3Ftype%3Dw966,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzA4MjBfMjcw%2FMDAxNjkyNTEzODE1MDEy.1yQkcq7xFNvIbdBiWXQT1VB_ZBzeK_vECmBuBI2zrysg.H1ACArlV8FN8qkGyXqMmeaVIgvqhAvdSIvIFsHbnu7Ag.JPEG.sw7619%2FKakaoTalk_20230820_154049447_01.jpg%3Ftype%3Dw966
424,무드앤밀,서울 강북구 한천로 1099 1층 (우)01043,"",10:30,02-908-2389,//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F37B3228CC54945458061FB4007DAB023,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff3afae91556c427755c2d75b38355b19c1606f84%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ffb8fee2b9090779ac5c337fd833b94ad50f2fde5%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAF7F4EDF7C5E40AE9DEE3787F3A08D2B
425,정커피숍,서울 강북구 오패산로 413 (우)01062,"","",02-902-3421,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png,file:///C:/spring_work/workspace/CoffiesVol.02/default_image.png
426,타임투휠,서울 강북구 솔샘로67길 20 1층 (우)01179,10:00,21:00,"",//img1.kakaocdn.net/cthumb/local/C320x320.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8892384c082734671a641d7fe752d98dec343b00%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8892384c082734671a641d7fe752d98dec343b00%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2b0015a3034d8d8985f288fad32d1143a0eda1c9%3Foriginal,//img1.kakaocdn.net/cthumb/local/C160x160.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fe3aac5189a131d979d43cb0d596efdb468604359%3Foriginal
